doc_id,baseline_x,baseline_y,run_x,run_y,displacement
doc_0000,13.534029,11.8821125,13.534029,11.8821125,0.0
doc_0001,8.450104,13.81756,8.450104,13.81756,0.0
doc_0002,12.566357,14.168791,12.566357,14.168791,0.0
doc_0003,12.344942,13.0513315,12.344942,13.0513315,0.0
doc_0004,10.470373,12.657184,10.470373,12.657184,0.0
doc_0005,12.430322,12.559891,12.430322,12.559891,0.0
doc_0006,12.34979,12.371907,12.34979,12.371907,0.0
doc_0007,13.224437,15.6371155,13.224437,15.6371155,0.0
doc_0008,8.642627,15.092008,8.642627,15.092008,0.0
doc_0009,10.851806,8.95197,10.851806,8.95197,0.0
doc_0010,12.692984,9.380802,12.692984,9.380802,0.0
doc_0011,11.107769,8.913134,11.107769,8.913134,0.0
doc_0012,11.998389,12.368772,11.998389,12.368772,0.0
doc_0013,14.008674,10.934197,14.008674,10.934197,0.0
doc_0014,12.340753,11.818116,12.340753,11.818116,0.0
doc_0015,12.524098,9.728571,12.524098,9.728571,0.0
doc_0016,10.260905,13.71489,10.260905,13.71489,0.0
doc_0017,12.309244,12.529582,12.309244,12.529582,0.0
doc_0018,9.686213,13.70926,9.686213,13.70926,0.0
doc_0019,10.593004,12.122341,10.593004,12.122341,0.0
doc_0020,10.500133,11.437543,10.500133,11.437543,0.0
doc_0021,8.592728,12.504304,8.592728,12.504304,0.0
doc_0022,7.8441863,10.660816,7.8441863,10.660816,0.0
doc_0023,11.399739,10.036429,11.399739,10.036429,0.0
doc_0024,12.784344,11.042875,12.784344,11.042875,0.0
doc_0025,14.146618,11.3044815,14.146618,11.3044815,0.0
doc_0026,13.302011,11.27353,13.302011,11.27353,0.0
doc_0027,8.176055,13.782903,8.176055,13.782903,0.0
doc_0028,12.536248,11.276589,12.536248,11.276589,0.0
doc_0029,10.542472,11.477816,10.542472,11.477816,0.0
doc_0030,10.86758,14.43094,10.86758,14.43094,0.0
doc_0031,12.794361,11.167025,12.794361,11.167025,0.0
doc_0032,12.449038,11.890441,12.449038,11.890441,0.0
doc_0033,9.322442,15.720792,9.322442,15.720792,0.0
doc_0034,11.781235,10.0182905,11.781235,10.0182905,0.0
doc_0035,15.166575,12.159748,15.166575,12.159748,0.0
doc_0036,13.793076,13.577548,13.793076,13.577548,0.0
doc_0037,15.083526,13.796495,15.083526,13.796495,0.0
doc_0038,12.118245,13.394842,12.118245,13.394842,0.0
doc_0039,11.638378,13.308206,11.638378,13.308206,0.0
doc_0040,12.3853445,14.532227,12.3853445,14.532227,0.0
doc_0041,9.976574,12.618854,9.976574,12.618854,0.0
doc_0042,11.095385,12.210451,11.095385,12.210451,0.0
doc_0043,10.54838,11.859241,10.54838,11.859241,0.0
doc_0044,9.138447,10.383617,9.138447,10.383617,0.0
doc_0045,9.768538,10.220744,9.768538,10.220744,0.0
doc_0046,8.379353,11.0578375,8.379353,11.0578375,0.0
doc_0047,10.718453,9.233833,10.718453,9.233833,0.0
doc_0048,8.980114,11.731206,8.980114,11.731206,0.0
doc_0049,14.134539,11.376806,14.134539,11.376806,0.0
doc_0050,14.348917,12.4535,14.348917,12.4535,0.0
doc_0051,12.233125,12.578342,12.233125,12.578342,0.0
doc_0052,8.135556,13.792926,8.135556,13.792926,0.0
doc_0053,11.995827,12.718788,11.995827,12.718788,0.0
doc_0054,14.04958,11.442527,14.04958,11.442527,0.0
doc_0055,14.2511215,11.799548,14.2511215,11.799548,0.0
doc_0056,11.570006,11.704528,11.570006,11.704528,0.0
doc_0057,10.285005,13.964941,10.285005,13.964941,0.0
doc_0058,8.640719,15.107827,8.640719,15.107827,0.0
doc_0059,12.098087,12.960399,12.098087,12.960399,0.0
doc_0060,11.52776,15.31049,11.52776,15.31049,0.0
doc_0061,11.5216,12.18273,11.5216,12.18273,0.0
doc_0062,15.032589,10.006232,15.032589,10.006232,0.0
doc_0063,13.662404,13.454722,13.662404,13.454722,0.0
doc_0064,9.289502,15.740622,9.289502,15.740622,0.0
doc_0065,9.206658,15.689041,9.206658,15.689041,0.0
doc_0066,11.197115,12.115636,11.197115,12.115636,0.0
doc_0067,13.186662,11.850349,13.186662,11.850349,0.0
doc_0068,9.640291,13.796784,9.640291,13.796784,0.0
doc_0069,13.030017,11.82927,13.030017,11.82927,0.0
doc_0070,13.515457,12.510788,13.515457,12.510788,0.0
doc_0071,11.552682,15.465199,11.552682,15.465199,0.0
doc_0072,12.432345,14.139658,12.432345,14.139658,0.0
doc_0073,11.269778,11.909705,11.269778,11.909705,0.0
doc_0074,11.393663,10.379617,11.393663,10.379617,0.0
doc_0075,11.606114,13.31605,11.606114,13.31605,0.0
doc_0076,10.527222,11.393573,10.527222,11.393573,0.0
doc_0077,11.533579,15.577748,11.533579,15.577748,0.0
doc_0078,12.148633,9.479403,12.148633,9.479403,0.0
doc_0079,10.0668545,15.055308,10.0668545,15.055308,0.0
doc_0080,11.449946,13.086729,11.449946,13.086729,0.0
doc_0081,9.2474375,15.773637,9.2474375,15.773637,0.0
doc_0082,11.424654,15.583723,11.424654,15.583723,0.0
doc_0083,11.39673,11.847625,11.39673,11.847625,0.0
doc_0084,11.844044,12.5018635,11.844044,12.5018635,0.0
doc_0085,8.551637,15.317941,8.551637,15.317941,0.0
doc_0086,8.650243,15.108415,8.650243,15.108415,0.0
doc_0087,9.76503,13.653116,9.76503,13.653116,0.0
doc_0088,15.065396,10.13387,15.065396,10.13387,0.0
doc_0089,15.114337,13.821455,15.114337,13.821455,0.0
doc_0090,11.154688,11.447998,11.154688,11.447998,0.0
doc_0091,11.865053,12.6740675,11.865053,12.6740675,0.0
doc_0092,4.7280154,13.56351,4.7280154,13.56351,0.0
doc_0093,15.10407,13.788334,15.10407,13.788334,0.0
doc_0094,12.644957,13.46937,12.644957,13.46937,0.0
doc_0095,9.7726755,15.451936,9.7726755,15.451936,0.0
doc_0096,14.964083,10.170731,14.964083,10.170731,0.0
doc_0097,11.985912,13.126385,11.985912,13.126385,0.0
doc_0098,12.3684,14.445771,12.3684,14.445771,0.0
doc_0099,14.351005,12.407185,14.351005,12.407185,0.0
doc_0100,12.3836565,14.251161,12.3836565,14.251161,0.0
doc_0101,13.349817,10.719851,13.349817,10.719851,0.0
doc_0102,11.792688,12.495675,11.792688,12.495675,0.0
doc_0103,10.333057,13.420195,10.333057,13.420195,0.0
doc_0104,12.65817,12.25829,12.65817,12.25829,0.0
doc_0105,9.884872,14.17696,9.884872,14.17696,0.0
doc_0106,10.484311,12.676847,10.484311,12.676847,0.0
doc_0107,10.231425,11.165776,10.231425,11.165776,0.0
doc_0108,11.41417,15.502492,11.41417,15.502492,0.0
doc_0109,11.495792,15.564664,11.495792,15.564664,0.0
doc_0110,10.4215,13.292541,10.4215,13.292541,0.0
doc_0111,9.570257,15.469639,9.570257,15.469639,0.0
doc_0112,11.550822,14.384219,11.550822,14.384219,0.0
doc_0113,12.041176,13.587834,12.041176,13.587834,0.0
doc_0114,11.777989,9.6942835,11.777989,9.6942835,0.0
doc_0115,11.860093,9.620141,11.860093,9.620141,0.0
doc_0116,12.357996,8.539991,12.357996,8.539991,0.0
doc_0117,12.213657,14.17581,12.213657,14.17581,0.0
doc_0118,13.007144,11.86668,13.007144,11.86668,0.0
doc_0119,11.795359,14.411102,11.795359,14.411102,0.0
doc_0120,15.110532,13.779574,15.110532,13.779574,0.0
doc_0121,10.577925,14.805491,10.577925,14.805491,0.0
doc_0122,10.09191,12.677117,10.09191,12.677117,0.0
doc_0123,12.155518,13.230847,12.155518,13.230847,0.0
doc_0124,10.825638,11.295878,10.825638,11.295878,0.0
doc_0125,13.501796,14.17469,13.501796,14.17469,0.0
doc_0126,8.187362,13.765113,8.187362,13.765113,0.0
doc_0127,12.687288,8.857867,12.687288,8.857867,0.0
doc_0128,13.933646,12.54718,13.933646,12.54718,0.0
doc_0129,8.908731,11.67569,8.908731,11.67569,0.0
doc_0130,13.590389,13.432242,13.590389,13.432242,0.0
doc_0131,13.62642,13.390077,13.62642,13.390077,0.0
doc_0132,10.00018,14.203838,10.00018,14.203838,0.0
doc_0133,9.525272,11.804228,9.525272,11.804228,0.0
doc_0134,12.6860285,13.346313,12.6860285,13.346313,0.0
doc_0135,11.391156,13.977601,11.391156,13.977601,0.0
doc_0136,12.501795,15.123036,12.501795,15.123036,0.0
doc_0137,12.8873205,14.028771,12.8873205,14.028771,0.0
doc_0138,12.647834,11.243237,12.647834,11.243237,0.0
doc_0139,12.134489,12.804294,12.134489,12.804294,0.0
doc_0140,12.063645,11.177155,12.063645,11.177155,0.0
doc_0141,11.2061615,11.299763,11.2061615,11.299763,0.0
doc_0142,10.410156,14.171111,10.410156,14.171111,0.0
doc_0143,8.703614,12.456125,8.703614,12.456125,0.0
doc_0144,8.520662,10.977404,8.520662,10.977404,0.0
doc_0145,9.369613,11.684166,9.369613,11.684166,0.0
doc_0146,9.1665125,13.464736,9.1665125,13.464736,0.0
doc_0147,13.221921,11.444815,13.221921,11.444815,0.0
doc_0148,12.800767,11.03953,12.800767,11.03953,0.0
doc_0149,12.898026,15.623353,12.898026,15.623353,0.0
doc_0150,9.53765,13.948039,9.53765,13.948039,0.0
doc_0151,12.83171,8.996358,12.83171,8.996358,0.0
doc_0152,13.221666,13.258594,13.221666,13.258594,0.0
doc_0153,14.34869,12.430421,14.34869,12.430421,0.0
doc_0154,11.675672,12.2181635,11.675672,12.2181635,0.0
doc_0155,13.323326,11.837635,13.323326,11.837635,0.0
doc_0156,13.248087,12.479301,13.248087,12.479301,0.0
doc_0157,13.56772,11.800365,13.56772,11.800365,0.0
doc_0158,12.086796,12.48896,12.086796,12.48896,0.0
doc_0159,12.51805,15.069189,12.51805,15.069189,0.0
doc_0160,12.883252,14.650225,12.883252,14.650225,0.0
doc_0161,14.055545,12.603751,14.055545,12.603751,0.0
doc_0162,11.549634,12.793731,11.549634,12.793731,0.0
doc_0163,12.675476,9.369044,12.675476,9.369044,0.0
doc_0164,13.109888,14.625275,13.109888,14.625275,0.0
doc_0165,12.59656,13.136875,12.59656,13.136875,0.0
doc_0166,12.6062355,12.761915,12.6062355,12.761915,0.0
doc_0167,13.350555,14.270359,13.350555,14.270359,0.0
doc_0168,10.385746,14.218465,10.385746,14.218465,0.0
doc_0169,9.399792,13.944316,9.399792,13.944316,0.0
doc_0170,14.114683,11.0771675,14.114683,11.0771675,0.0
doc_0171,4.712068,13.581477,4.712068,13.581477,0.0
doc_0172,12.912474,12.378166,12.912474,12.378166,0.0
doc_0173,13.620759,11.863567,13.620759,11.863567,0.0
doc_0174,9.565517,11.782598,9.565517,11.782598,0.0
doc_0175,13.211971,14.204174,13.211971,14.204174,0.0
doc_0176,15.140131,14.18567,15.140131,14.18567,0.0
doc_0177,12.5247555,15.0302515,12.5247555,15.0302515,0.0
doc_0178,10.966517,13.75843,10.966517,13.75843,0.0
doc_0179,10.865789,13.231105,10.865789,13.231105,0.0
doc_0180,9.12643,13.483332,9.12643,13.483332,0.0
doc_0181,10.004125,12.900103,10.004125,12.900103,0.0
doc_0182,9.528761,11.717926,9.528761,11.717926,0.0
doc_0183,11.4751625,14.224051,11.4751625,14.224051,0.0
doc_0184,12.652235,12.20023,12.652235,12.20023,0.0
doc_0185,9.666746,10.901155,9.666746,10.901155,0.0
doc_0186,9.570248,13.690518,9.570248,13.690518,0.0
doc_0187,10.976966,12.510082,10.976966,12.510082,0.0
doc_0188,11.597129,11.84509,11.597129,11.84509,0.0
doc_0189,11.433228,12.858888,11.433228,12.858888,0.0
doc_0190,9.364411,9.459186,9.364411,9.459186,0.0
doc_0191,7.815525,10.625528,7.815525,10.625528,0.0
doc_0192,12.588331,9.56433,12.588331,9.56433,0.0
doc_0193,9.70693,11.657037,9.70693,11.657037,0.0
doc_0194,12.520138,15.173642,12.520138,15.173642,0.0
doc_0195,10.233101,12.3456955,10.233101,12.3456955,0.0
doc_0196,12.651615,12.209483,12.651615,12.209483,0.0
doc_0197,12.427427,8.650077,12.427427,8.650077,0.0
doc_0198,10.461979,13.184215,10.461979,13.184215,0.0
doc_0199,10.7144165,11.468472,10.7144165,11.468472,0.0
doc_0200,10.465125,11.866759,10.465125,11.866759,0.0
doc_0201,10.523906,11.721059,10.523906,11.721059,0.0
doc_0202,4.6587744,13.6292305,4.6587744,13.6292305,0.0
doc_0203,10.605352,13.346246,10.605352,13.346246,0.0
doc_0204,13.5599575,13.3897505,13.5599575,13.3897505,0.0
doc_0205,10.168937,13.515121,10.168937,13.515121,0.0
doc_0206,10.393916,12.140908,10.393916,12.140908,0.0
doc_0207,15.114402,10.044001,15.114402,10.044001,0.0
doc_0208,11.856563,12.598491,11.856563,12.598491,0.0
doc_0209,9.479498,9.581835,9.479498,9.581835,0.0
doc_0210,12.653913,11.312949,12.653913,11.312949,0.0
doc_0211,14.929712,13.74765,14.929712,13.74765,0.0
doc_0212,13.77896,13.616197,13.77896,13.616197,0.0
doc_0213,9.9818125,13.445691,9.9818125,13.445691,0.0
doc_0214,9.708027,13.673819,9.708027,13.673819,0.0
doc_0215,10.898845,8.980568,10.898845,8.980568,0.0
doc_0216,11.544838,14.126675,11.544838,14.126675,0.0
doc_0217,9.3098345,13.640121,9.3098345,13.640121,0.0
doc_0218,11.219713,13.560379,11.219713,13.560379,0.0
doc_0219,12.699879,12.745036,12.699879,12.745036,0.0
doc_0220,9.405437,11.727374,9.405437,11.727374,0.0
doc_0221,11.562999,11.659425,11.562999,11.659425,0.0
doc_0222,8.928666,11.839215,8.928666,11.839215,0.0
doc_0223,15.04102,10.074361,15.04102,10.074361,0.0
doc_0224,9.661758,13.965245,9.661758,13.965245,0.0
doc_0225,10.074878,13.215977,10.074878,13.215977,0.0
doc_0226,11.450819,14.370919,11.450819,14.370919,0.0
doc_0227,10.35398,14.111095,10.35398,14.111095,0.0
doc_0228,11.233891,14.269686,11.233891,14.269686,0.0
doc_0229,10.655504,14.879588,10.655504,14.879588,0.0
doc_0230,9.407869,13.2719145,9.407869,13.2719145,0.0
doc_0231,14.204185,13.640372,14.204185,13.640372,0.0
doc_0232,12.577261,15.440522,12.577261,15.440522,0.0
doc_0233,13.810279,10.944882,13.810279,10.944882,0.0
doc_0234,11.558302,14.484741,11.558302,14.484741,0.0
doc_0235,11.184419,14.67318,11.184419,14.67318,0.0
doc_0236,11.924409,14.627016,11.924409,14.627016,0.0
doc_0237,10.749436,15.010982,10.749436,15.010982,0.0
doc_0238,10.630956,14.956623,10.630956,14.956623,0.0
doc_0239,10.743539,14.871004,10.743539,14.871004,0.0
doc_0240,10.828438,14.908146,10.828438,14.908146,0.0
doc_0241,10.756834,14.995986,10.756834,14.995986,0.0
doc_0242,10.7697525,14.893749,10.7697525,14.893749,0.0
doc_0243,10.676783,14.86658,10.676783,14.86658,0.0
doc_0244,10.627911,14.815928,10.627911,14.815928,0.0
doc_0245,8.563784,15.372627,8.563784,15.372627,0.0
doc_0246,8.5632515,15.237424,8.5632515,15.237424,0.0
doc_0247,11.169999,11.718802,11.169999,11.718802,0.0
doc_0248,10.277543,12.363113,10.277543,12.363113,0.0
doc_0249,10.180952,12.101439,10.180952,12.101439,0.0
doc_0250,8.734314,15.554497,8.734314,15.554497,0.0
doc_0251,9.353194,15.655094,9.353194,15.655094,0.0
doc_0252,9.139462,13.527437,9.139462,13.527437,0.0
doc_0253,8.583612,15.190089,8.583612,15.190089,0.0
doc_0254,8.552558,15.310752,8.552558,15.310752,0.0
doc_0255,8.64921,14.938197,8.64921,14.938197,0.0
doc_0256,8.528935,15.331938,8.528935,15.331938,0.0
doc_0257,8.892902,15.670516,8.892902,15.670516,0.0
doc_0258,8.542744,15.2005825,8.542744,15.2005825,0.0
doc_0259,8.732307,15.591384,8.732307,15.591384,0.0
doc_0260,10.310812,12.744801,10.310812,12.744801,0.0
doc_0261,8.758127,15.542475,8.758127,15.542475,0.0
doc_0262,12.537797,8.568691,12.537797,8.568691,0.0
doc_0263,10.357861,11.885282,10.357861,11.885282,0.0
doc_0264,10.362399,12.283417,10.362399,12.283417,0.0
doc_0265,8.53023,15.303556,8.53023,15.303556,0.0
doc_0266,11.501871,12.551646,11.501871,12.551646,0.0
doc_0267,8.657122,15.511989,8.657122,15.511989,0.0
doc_0268,9.226643,15.706321,9.226643,15.706321,0.0
doc_0269,9.348175,12.514325,9.348175,12.514325,0.0
doc_0270,10.259499,14.201112,10.259499,14.201112,0.0
doc_0271,12.42892,8.805102,12.42892,8.805102,0.0
doc_0272,12.157213,11.788284,12.157213,11.788284,0.0
doc_0273,13.159144,12.74384,13.159144,12.74384,0.0
doc_0274,10.466349,11.180478,10.466349,11.180478,0.0
doc_0275,12.498639,8.5664215,12.498639,8.5664215,0.0
doc_0276,9.253247,13.375825,9.253247,13.375825,0.0
doc_0277,10.9859915,8.899528,10.9859915,8.899528,0.0
doc_0278,14.232879,11.495776,14.232879,11.495776,0.0
doc_0279,13.77408,13.687282,13.77408,13.687282,0.0
doc_0280,9.444502,14.022306,9.444502,14.022306,0.0
doc_0281,13.843524,10.874817,13.843524,10.874817,0.0
doc_0282,4.7078223,13.586055,4.7078223,13.586055,0.0
doc_0283,13.559027,11.797521,13.559027,11.797521,0.0
doc_0284,10.253454,12.837682,10.253454,12.837682,0.0
doc_0285,12.522231,12.114025,12.522231,12.114025,0.0
doc_0286,9.283769,13.3793545,9.283769,13.3793545,0.0
doc_0287,9.216339,13.526681,9.216339,13.526681,0.0
doc_0288,12.294902,8.592864,12.294902,8.592864,0.0
doc_0289,12.9282465,10.695894,12.9282465,10.695894,0.0
doc_0290,10.363339,12.663474,10.363339,12.663474,0.0
doc_0291,11.765312,12.390806,11.765312,12.390806,0.0
doc_0292,11.3139,10.027118,11.3139,10.027118,0.0
doc_0293,13.883497,12.597907,13.883497,12.597907,0.0
doc_0294,12.075724,11.47693,12.075724,11.47693,0.0
doc_0295,13.820324,11.11824,13.820324,11.11824,0.0
doc_0296,11.786154,12.392552,11.786154,12.392552,0.0
doc_0297,10.709759,12.861,10.709759,12.861,0.0
doc_0298,12.570736,15.446152,12.570736,15.446152,0.0
doc_0299,12.49143,9.353036,12.49143,9.353036,0.0
doc_0300,12.418524,8.635326,12.418524,8.635326,0.0
doc_0301,12.550571,8.8344555,12.550571,8.8344555,0.0
doc_0302,12.394413,9.438197,12.394413,9.438197,0.0
doc_0303,12.2768135,8.591704,12.2768135,8.591704,0.0
doc_0304,12.781229,9.123695,12.781229,9.123695,0.0
doc_0305,14.238071,11.520507,14.238071,11.520507,0.0
doc_0306,14.239797,11.567482,14.239797,11.567482,0.0
doc_0307,13.650719,13.327582,13.650719,13.327582,0.0
doc_0308,10.263797,14.159537,10.263797,14.159537,0.0
doc_0309,14.212482,11.531945,14.212482,11.531945,0.0
doc_0310,15.061606,10.127324,15.061606,10.127324,0.0
doc_0311,12.22083,12.92882,12.22083,12.92882,0.0
doc_0312,12.025327,11.528014,12.025327,11.528014,0.0
doc_0313,13.746465,13.456999,13.746465,13.456999,0.0
doc_0314,12.486445,9.803084,12.486445,9.803084,0.0
doc_0315,12.16505,8.785277,12.16505,8.785277,0.0
doc_0316,13.266697,15.681972,13.266697,15.681972,0.0
doc_0317,11.820183,13.175036,11.820183,13.175036,0.0
doc_0318,12.974309,12.047769,12.974309,12.047769,0.0
doc_0319,12.171557,11.821856,12.171557,11.821856,0.0
doc_0320,11.431363,13.977868,11.431363,13.977868,0.0
doc_0321,14.21829,12.525525,14.21829,12.525525,0.0
doc_0322,12.542184,11.736766,12.542184,11.736766,0.0
doc_0323,10.132888,12.834211,10.132888,12.834211,0.0
doc_0324,12.681647,9.104181,12.681647,9.104181,0.0
doc_0325,12.688877,10.599188,12.688877,10.599188,0.0
doc_0326,13.583708,14.135795,13.583708,14.135795,0.0
doc_0327,13.336067,14.15907,13.336067,14.15907,0.0
doc_0328,12.462017,13.098954,12.462017,13.098954,0.0
doc_0329,13.385114,14.361363,13.385114,14.361363,0.0
doc_0330,12.581739,13.668068,12.581739,13.668068,0.0
doc_0331,12.653655,13.032088,12.653655,13.032088,0.0
doc_0332,13.22789,13.347806,13.22789,13.347806,0.0
doc_0333,12.691393,13.21775,12.691393,13.21775,0.0
doc_0334,13.462962,14.257051,13.462962,14.257051,0.0
doc_0335,15.200076,13.975405,15.200076,13.975405,0.0
doc_0336,12.968077,13.08239,12.968077,13.08239,0.0
doc_0337,13.419689,13.196587,13.419689,13.196587,0.0
doc_0338,12.728648,12.263319,12.728648,12.263319,0.0
doc_0339,8.713925,11.066572,8.713925,11.066572,0.0
doc_0340,10.444103,14.290153,10.444103,14.290153,0.0
doc_0341,12.504488,15.308832,12.504488,15.308832,0.0
doc_0342,14.127568,11.793201,14.127568,11.793201,0.0
doc_0343,12.400849,9.534312,12.400849,9.534312,0.0
doc_0344,8.992721,13.11577,8.992721,13.11577,0.0
doc_0345,12.365988,8.521961,12.365988,8.521961,0.0
doc_0346,13.447883,10.632765,13.447883,10.632765,0.0
doc_0347,13.735029,10.667417,13.735029,10.667417,0.0
doc_0348,11.325757,15.131385,11.325757,15.131385,0.0
doc_0349,11.368623,14.362253,11.368623,14.362253,0.0
doc_0350,11.44513,11.350731,11.44513,11.350731,0.0
doc_0351,9.93673,14.016673,9.93673,14.016673,0.0
doc_0352,11.482474,15.5301895,11.482474,15.5301895,0.0
doc_0353,12.515093,11.6736965,12.515093,11.6736965,0.0
doc_0354,8.59667,11.057969,8.59667,11.057969,0.0
doc_0355,12.514779,9.5703745,12.514779,9.5703745,0.0
doc_0356,13.018946,13.517892,13.018946,13.517892,0.0
doc_0357,12.4162655,8.7891245,12.4162655,8.7891245,0.0
doc_0358,13.087487,12.285242,13.087487,12.285242,0.0
doc_0359,13.312147,15.712301,13.312147,15.712301,0.0
doc_0360,9.893745,15.291397,9.893745,15.291397,0.0
doc_0361,11.250132,14.523475,11.250132,14.523475,0.0
doc_0362,10.670217,14.9308605,10.670217,14.9308605,0.0
doc_0363,12.013398,14.707982,12.013398,14.707982,0.0
doc_0364,12.431385,13.626841,12.431385,13.626841,0.0
doc_0365,11.418813,10.026762,11.418813,10.026762,0.0
doc_0366,10.683301,13.945595,10.683301,13.945595,0.0
doc_0367,9.387143,13.380365,9.387143,13.380365,0.0
doc_0368,10.342716,14.121094,10.342716,14.121094,0.0
doc_0369,10.856337,13.799017,10.856337,13.799017,0.0
doc_0370,11.535618,13.774867,11.535618,13.774867,0.0
doc_0371,12.905175,14.226704,12.905175,14.226704,0.0
doc_0372,9.329309,13.289778,9.329309,13.289778,0.0
doc_0373,10.6862955,14.824105,10.6862955,14.824105,0.0
doc_0374,9.1545515,13.480753,9.1545515,13.480753,0.0
doc_0375,9.508157,10.638442,9.508157,10.638442,0.0
doc_0376,13.445858,14.288668,13.445858,14.288668,0.0
doc_0377,13.44172,14.309086,13.44172,14.309086,0.0
doc_0378,13.427909,13.8504925,13.427909,13.8504925,0.0
doc_0379,12.8455515,13.809914,12.8455515,13.809914,0.0
doc_0380,10.53542,13.682804,10.53542,13.682804,0.0
doc_0381,9.345667,13.22468,9.345667,13.22468,0.0
doc_0382,10.477215,13.960137,10.477215,13.960137,0.0
doc_0383,8.68289,11.027997,8.68289,11.027997,0.0
doc_0384,12.305374,8.551533,12.305374,8.551533,0.0
doc_0385,11.852616,11.537558,11.852616,11.537558,0.0
doc_0386,11.94225,14.710883,11.94225,14.710883,0.0
doc_0387,11.256617,14.657457,11.256617,14.657457,0.0
doc_0388,11.388089,14.429004,11.388089,14.429004,0.0
doc_0389,11.276342,12.712729,11.276342,12.712729,0.0
doc_0390,9.701905,12.4826145,9.701905,12.4826145,0.0
doc_0391,12.952049,14.007746,12.952049,14.007746,0.0
doc_0392,13.231407,11.61503,13.231407,11.61503,0.0
doc_0393,13.585166,12.506451,13.585166,12.506451,0.0
doc_0394,12.519631,14.04018,12.519631,14.04018,0.0
doc_0395,12.857433,13.226278,12.857433,13.226278,0.0
doc_0396,13.527651,14.35215,13.527651,14.35215,0.0
doc_0397,13.599548,13.829126,13.599548,13.829126,0.0
doc_0398,10.70786,13.892069,10.70786,13.892069,0.0
doc_0399,10.7245455,13.437502,10.7245455,13.437502,0.0
doc_0400,9.988966,12.587184,9.988966,12.587184,0.0
doc_0401,12.569426,13.18543,12.569426,13.18543,0.0
doc_0402,12.4782715,12.2505865,12.4782715,12.2505865,0.0
doc_0403,10.6658125,13.695951,10.6658125,13.695951,0.0
doc_0404,10.326105,14.030479,10.326105,14.030479,0.0
doc_0405,10.881008,13.825342,10.881008,13.825342,0.0
doc_0406,10.891238,13.60571,10.891238,13.60571,0.0
doc_0407,11.496337,11.749164,11.496337,11.749164,0.0
doc_0408,11.164939,14.135279,11.164939,14.135279,0.0
doc_0409,11.904149,13.974575,11.904149,13.974575,0.0
doc_0410,10.793106,13.850995,10.793106,13.850995,0.0
doc_0411,10.517097,13.333564,10.517097,13.333564,0.0
doc_0412,11.796077,11.320555,11.796077,11.320555,0.0
doc_0413,11.117727,14.718608,11.117727,14.718608,0.0
doc_0414,10.672288,13.681849,10.672288,13.681849,0.0
doc_0415,12.954842,12.05621,12.954842,12.05621,0.0
doc_0416,8.950629,11.795502,8.950629,11.795502,0.0
doc_0417,10.640897,12.150498,10.640897,12.150498,0.0
doc_0418,12.02279,15.391958,12.02279,15.391958,0.0
doc_0419,13.140857,12.510252,13.140857,12.510252,0.0
doc_0420,11.46469,13.77154,11.46469,13.77154,0.0
doc_0421,10.641516,14.1589775,10.641516,14.1589775,0.0
doc_0422,4.7292147,13.562631,4.7292147,13.562631,0.0
doc_0423,11.542201,14.3336,11.542201,14.3336,0.0
doc_0424,12.746549,13.746754,12.746549,13.746754,0.0
doc_0425,13.108163,13.576087,13.108163,13.576087,0.0
doc_0426,11.658857,13.932392,11.658857,13.932392,0.0
doc_0427,13.210795,10.931582,13.210795,10.931582,0.0
doc_0428,12.40443,11.692657,12.40443,11.692657,0.0
doc_0429,4.796319,13.515252,4.796319,13.515252,0.0
doc_0430,12.172488,13.741421,12.172488,13.741421,0.0
doc_0431,12.831809,12.94191,12.831809,12.94191,0.0
doc_0432,11.691906,13.578414,11.691906,13.578414,0.0
doc_0433,11.476975,15.563645,11.476975,15.563645,0.0
doc_0434,12.18937,9.265691,12.18937,9.265691,0.0
doc_0435,12.424495,13.817828,12.424495,13.817828,0.0
doc_0436,12.209763,12.016218,12.209763,12.016218,0.0
doc_0437,11.345811,10.120235,11.345811,10.120235,0.0
doc_0438,14.16394,12.474363,14.16394,12.474363,0.0
doc_0439,9.383308,13.336794,9.383308,13.336794,0.0
doc_0440,13.265934,13.496047,13.265934,13.496047,0.0
doc_0441,8.695045,11.129353,8.695045,11.129353,0.0
doc_0442,8.757834,12.442304,8.757834,12.442304,0.0
doc_0443,10.686229,14.658153,10.686229,14.658153,0.0
doc_0444,13.157072,15.149574,13.157072,15.149574,0.0
doc_0445,11.977318,12.578986,11.977318,12.578986,0.0
doc_0446,9.23333,15.677299,9.23333,15.677299,0.0
doc_0447,9.486552,15.623601,9.486552,15.623601,0.0
doc_0448,12.159325,13.036127,12.159325,13.036127,0.0
doc_0449,15.165749,13.914153,15.165749,13.914153,0.0
doc_0450,12.011611,14.115765,12.011611,14.115765,0.0
doc_0451,12.196936,14.310215,12.196936,14.310215,0.0
doc_0452,10.852111,14.973531,10.852111,14.973531,0.0
doc_0453,12.146726,12.020732,12.146726,12.020732,0.0
doc_0454,9.913076,15.283227,9.913076,15.283227,0.0
doc_0455,9.918611,12.620578,9.918611,12.620578,0.0
doc_0456,9.949356,12.589678,9.949356,12.589678,0.0
doc_0457,11.236529,11.675557,11.236529,11.675557,0.0
doc_0458,11.135042,11.412528,11.135042,11.412528,0.0
doc_0459,13.566735,13.403272,13.566735,13.403272,0.0
doc_0460,8.879232,12.095268,8.879232,12.095268,0.0
